timestamp,level,file,line,func,message
2026-05-09 15:17:22.388,DEBUG,classifier.cpp,91,main,"processing: bus.jpg"
2026-05-09 15:17:22.405,TRACE,classifier.cpp,99,main,"image loaded: [H:853 W:1280 C:3]"
2026-05-09 15:17:22.410,TRACE,classifier.cpp,103,main,"image preprocessed: [H:240 W:240 C:3]"
2026-05-09 15:17:22.410,TRACE,hailo_infer.cpp,115,infer,"infer start: 1 output vstreams"
2026-05-09 15:17:22.410,TRACE,hailo_infer.cpp,128,infer,"spawning write thread"
2026-05-09 15:17:22.410,TRACE,hailo_infer.cpp,140,infer,"spawning 1 read threads"
2026-05-09 15:17:22.410,TRACE,hailo_infer.cpp,99,set_input_buffers,"writing input: mat=[H:240 W:240 C:3 type:16] frame_size=172800"
2026-05-09 15:17:22.411,TRACE,hailo_infer.cpp,106,set_input_buffers,"input write done: status=0"
2026-05-09 15:17:22.434,TRACE,hailo_infer.cpp,146,operator(),"read thread[0] done: status=0"
2026-05-09 15:17:22.435,TRACE,hailo_infer.cpp,156,infer,"all threads joined"
2026-05-09 15:17:22.435,TRACE,hailo_infer.cpp,175,infer,"result[0]: name=efficientnet_m/softmax1 buf_size=4004"
2026-05-09 15:17:22.435,TRACE,hailo_infer.cpp,178,infer,"infer done: 1 results"
2026-05-09 15:17:22.435,DEBUG,classifier.cpp,110,main,"infer done: 24.68 ms"
2026-05-09 15:17:22.435,TRACE,classifier.cpp,117,main,"output: num_classes=1001"
2026-05-09 15:17:22.435,TRACE,classifier.cpp,46,classify_and_format,"classify: top_idx=706 conf=0.5569 threshold=0.30"
2026-05-09 15:17:22.435,TRACE,classifier.cpp,56,classify_and_format,"classify: result=patio, terrace (55.7%)"
2026-05-09 15:17:22.435,INFO ,classifier.cpp,120,main,"result: bus.jpg -> patio, terrace (55.7%)"
2026-05-09 15:17:22.461,TRACE,classifier.cpp,126,main,"saved: local_data/output_img/bus.jpg"
2026-05-09 15:17:22.461,DEBUG,classifier.cpp,91,main,"processing: dog.jpg"
2026-05-09 15:17:22.462,TRACE,classifier.cpp,99,main,"image loaded: [H:194 W:259 C:3]"
2026-05-09 15:17:22.462,TRACE,classifier.cpp,103,main,"image preprocessed: [H:240 W:240 C:3]"
2026-05-09 15:17:22.462,TRACE,hailo_infer.cpp,115,infer,"infer start: 1 output vstreams"
2026-05-09 15:17:22.462,TRACE,hailo_infer.cpp,128,infer,"spawning write thread"
2026-05-09 15:17:22.463,TRACE,hailo_infer.cpp,140,infer,"spawning 1 read threads"
2026-05-09 15:17:22.463,TRACE,hailo_infer.cpp,99,set_input_buffers,"writing input: mat=[H:240 W:240 C:3 type:16] frame_size=172800"
2026-05-09 15:17:22.463,TRACE,hailo_infer.cpp,106,set_input_buffers,"input write done: status=0"
2026-05-09 15:17:22.468,TRACE,hailo_infer.cpp,146,operator(),"read thread[0] done: status=0"
2026-05-09 15:17:22.468,TRACE,hailo_infer.cpp,156,infer,"all threads joined"
2026-05-09 15:17:22.468,TRACE,hailo_infer.cpp,175,infer,"result[0]: name=efficientnet_m/softmax1 buf_size=4004"
2026-05-09 15:17:22.468,TRACE,hailo_infer.cpp,178,infer,"infer done: 1 results"
2026-05-09 15:17:22.469,DEBUG,classifier.cpp,110,main,"infer done: 6.07 ms"
2026-05-09 15:17:22.469,TRACE,classifier.cpp,117,main,"output: num_classes=1001"
2026-05-09 15:17:22.469,TRACE,classifier.cpp,46,classify_and_format,"classify: top_idx=160 conf=0.3059 threshold=0.30"
2026-05-09 15:17:22.469,TRACE,classifier.cpp,56,classify_and_format,"classify: result=Afghan hound, Afghan (30.6%)"
2026-05-09 15:17:22.469,INFO ,classifier.cpp,120,main,"result: dog.jpg -> Afghan hound, Afghan (30.6%)"
2026-05-09 15:17:22.471,TRACE,classifier.cpp,126,main,"saved: local_data/output_img/dog.jpg"
2026-05-09 15:17:22.471,DEBUG,classifier.cpp,91,main,"processing: images.jpg"
2026-05-09 15:17:22.471,TRACE,classifier.cpp,99,main,"image loaded: [H:168 W:300 C:3]"
2026-05-09 15:17:22.472,TRACE,classifier.cpp,103,main,"image preprocessed: [H:240 W:240 C:3]"
2026-05-09 15:17:22.472,TRACE,hailo_infer.cpp,115,infer,"infer start: 1 output vstreams"
2026-05-09 15:17:22.472,TRACE,hailo_infer.cpp,128,infer,"spawning write thread"
2026-05-09 15:17:22.472,TRACE,hailo_infer.cpp,140,infer,"spawning 1 read threads"
2026-05-09 15:17:22.472,TRACE,hailo_infer.cpp,99,set_input_buffers,"writing input: mat=[H:240 W:240 C:3 type:16] frame_size=172800"
2026-05-09 15:17:22.472,TRACE,hailo_infer.cpp,106,set_input_buffers,"input write done: status=0"
2026-05-09 15:17:22.478,TRACE,hailo_infer.cpp,146,operator(),"read thread[0] done: status=0"
2026-05-09 15:17:22.478,TRACE,hailo_infer.cpp,156,infer,"all threads joined"
2026-05-09 15:17:22.478,TRACE,hailo_infer.cpp,175,infer,"result[0]: name=efficientnet_m/softmax1 buf_size=4004"
2026-05-09 15:17:22.478,TRACE,hailo_infer.cpp,178,infer,"infer done: 1 results"
2026-05-09 15:17:22.478,DEBUG,classifier.cpp,110,main,"infer done: 6.04 ms"
2026-05-09 15:17:22.478,TRACE,classifier.cpp,117,main,"output: num_classes=1001"
2026-05-09 15:17:22.478,TRACE,classifier.cpp,46,classify_and_format,"classify: top_idx=818 conf=0.8000 threshold=0.30"
2026-05-09 15:17:22.478,TRACE,classifier.cpp,56,classify_and_format,"classify: result=spotlight, spot (80.0%)"
2026-05-09 15:17:22.478,INFO ,classifier.cpp,120,main,"result: images.jpg -> spotlight, spot (80.0%)"
2026-05-09 15:17:22.480,TRACE,classifier.cpp,126,main,"saved: local_data/output_img/images.jpg"
2026-05-09 15:17:22.480,DEBUG,classifier.cpp,91,main,"processing: people.jpg"
2026-05-09 15:17:22.505,TRACE,classifier.cpp,99,main,"image loaded: [H:1334 W:2000 C:3]"
2026-05-09 15:17:22.511,TRACE,classifier.cpp,103,main,"image preprocessed: [H:240 W:240 C:3]"
2026-05-09 15:17:22.511,TRACE,hailo_infer.cpp,115,infer,"infer start: 1 output vstreams"
2026-05-09 15:17:22.511,TRACE,hailo_infer.cpp,128,infer,"spawning write thread"
2026-05-09 15:17:22.512,TRACE,hailo_infer.cpp,140,infer,"spawning 1 read threads"
2026-05-09 15:17:22.512,TRACE,hailo_infer.cpp,99,set_input_buffers,"writing input: mat=[H:240 W:240 C:3 type:16] frame_size=172800"
2026-05-09 15:17:22.512,TRACE,hailo_infer.cpp,106,set_input_buffers,"input write done: status=0"
2026-05-09 15:17:22.517,TRACE,hailo_infer.cpp,146,operator(),"read thread[0] done: status=0"
2026-05-09 15:17:22.517,TRACE,hailo_infer.cpp,156,infer,"all threads joined"
2026-05-09 15:17:22.517,TRACE,hailo_infer.cpp,175,infer,"result[0]: name=efficientnet_m/softmax1 buf_size=4004"
2026-05-09 15:17:22.517,TRACE,hailo_infer.cpp,178,infer,"infer done: 1 results"
2026-05-09 15:17:22.517,DEBUG,classifier.cpp,110,main,"infer done: 6.00 ms"
2026-05-09 15:17:22.517,TRACE,classifier.cpp,117,main,"output: num_classes=1001"
2026-05-09 15:17:22.517,TRACE,classifier.cpp,46,classify_and_format,"classify: top_idx=446 conf=0.5647 threshold=0.30"
2026-05-09 15:17:22.518,TRACE,classifier.cpp,56,classify_and_format,"classify: result=binder, ring-binder (56.5%)"
2026-05-09 15:17:22.518,INFO ,classifier.cpp,120,main,"result: people.jpg -> binder, ring-binder (56.5%)"
2026-05-09 15:17:22.541,TRACE,classifier.cpp,126,main,"saved: local_data/output_img/people.jpg"
2026-05-09 15:17:22.542,INFO ,classifier.cpp,130,main,"all done: 4 images processed"
