timestamp,level,file,line,func,message
2026-05-12 15:26:09.192,INFO ,clip_example.cpp,162,main,"zero_shot_classification started"
2026-05-12 15:26:09.194,INFO ,clip_example.cpp,175,main,"loading models — text: src/zero_shot_classification/hef/clip_vit_b_16_text_encoder.hef | image: src/zero_shot_classification/hef/clip_vit_b_16_image_encoder.hef"
2026-05-12 15:26:09.194,TRACE,hailo_infer.cpp,9,HailoInfer,"creating VDevice"
2026-05-12 15:26:09.207,TRACE,hailo_infer.cpp,13,HailoInfer,"VDevice created"
2026-05-12 15:26:09.207,TRACE,hailo_infer.cpp,16,HailoInfer,"loading HEF: src/zero_shot_classification/hef/clip_vit_b_16_text_encoder.hef"
2026-05-12 15:26:09.394,TRACE,hailo_infer.cpp,28,HailoInfer,"output vstream registered: clip_vit_b_16_text_encoder/normalization25"
2026-05-12 15:26:09.395,TRACE,hailo_infer.cpp,49,init_vstreams,"creating input vstream params (format_type=3)"
2026-05-12 15:26:09.395,TRACE,hailo_infer.cpp,61,init_vstreams,"input vstream: name=clip_vit_b_16_text_encoder/input_layer1 shape=[H:1 W:77 C:512] frame_size=157696"
2026-05-12 15:26:09.395,TRACE,hailo_infer.cpp,67,init_vstreams,"creating output vstream params (format_type=3)"
2026-05-12 15:26:09.396,TRACE,hailo_infer.cpp,79,init_vstreams,"output vstream: name=clip_vit_b_16_text_encoder/normalization25 shape=[H:1 W:77 C:512] frame_size=157696"
2026-05-12 15:26:09.396,TRACE,hailo_infer.cpp,34,HailoInfer,"model loaded: src/zero_shot_classification/hef/clip_vit_b_16_text_encoder.hef"
2026-05-12 15:26:09.397,TRACE,hailo_infer.cpp,16,HailoInfer,"loading HEF: src/zero_shot_classification/hef/clip_vit_b_16_image_encoder.hef"
2026-05-12 15:26:09.579,TRACE,hailo_infer.cpp,28,HailoInfer,"output vstream registered: clip_vit_b_16_image_encoder/conv50"
2026-05-12 15:26:09.579,TRACE,hailo_infer.cpp,49,init_vstreams,"creating input vstream params (format_type=1)"
2026-05-12 15:26:09.579,TRACE,hailo_infer.cpp,61,init_vstreams,"input vstream: name=clip_vit_b_16_image_encoder/input_layer1 shape=[H:224 W:224 C:3] frame_size=150528"
2026-05-12 15:26:09.580,TRACE,hailo_infer.cpp,67,init_vstreams,"creating output vstream params (format_type=3)"
2026-05-12 15:26:09.582,TRACE,hailo_infer.cpp,79,init_vstreams,"output vstream: name=clip_vit_b_16_image_encoder/conv50 shape=[H:1 W:1 C:512] frame_size=2048"
2026-05-12 15:26:09.582,TRACE,hailo_infer.cpp,34,HailoInfer,"model loaded: src/zero_shot_classification/hef/clip_vit_b_16_image_encoder.hef"
2026-05-12 15:26:09.582,TRACE,hailo_infer.cpp,37,HailoInfer,"HailoInfer init done: 2 model(s)"
2026-05-12 15:26:09.582,INFO ,clip_example.cpp,186,main,"[TIMING] model load: 388.42 ms"
2026-05-12 15:26:09.582,INFO ,clip_example.cpp,191,main,"encoding 121 prompts"
2026-05-12 15:26:10.087,INFO ,clip_example.cpp,96,encode_texts,"text_projection loaded: [512, 512]"
2026-05-12 15:26:10.087,TRACE,hailo_infer.cpp,98,get_output_infos,"get_output_infos[0]: name=clip_vit_b_16_text_encoder/normalization25 shape=[H:1 W:77 C:512]"
2026-05-12 15:26:10.087,TRACE,hailo_infer.cpp,143,infer,"infer start: model_index=0 input_size=157696 output_type=3 output_vstreams=1"
2026-05-12 15:26:10.287,TRACE,hailo_infer.cpp,164,infer,"all threads joined"
2026-05-12 15:26:10.288,INFO ,hailo_infer.cpp,174,infer,"temperature: ts0=58.0 C ts1=58.3 C"
2026-05-12 15:26:10.288,TRACE,hailo_infer.cpp,176,infer,"infer done: model_index=0"
2026-05-12 15:26:10.289,TRACE,hailo_infer.cpp,143,infer,"infer start: model_index=0 input_size=157696 output_type=3 output_vstreams=1"
2026-05-12 15:26:10.485,TRACE,hailo_infer.cpp,164,infer,"all threads joined"
2026-05-12 15:26:10.486,INFO ,hailo_infer.cpp,174,infer,"temperature: ts0=58.0 C ts1=58.3 C"
2026-05-12 15:26:10.486,TRACE,hailo_infer.cpp,176,infer,"infer done: model_index=0"
2026-05-12 15:26:10.487,TRACE,hailo_infer.cpp,143,infer,"infer start: model_index=0 input_size=157696 output_type=3 output_vstreams=1"
2026-05-12 15:26:10.684,TRACE,hailo_infer.cpp,164,infer,"all threads joined"
2026-05-12 15:26:10.684,INFO ,hailo_infer.cpp,174,infer,"temperature: ts0=58.0 C ts1=58.3 C"
2026-05-12 15:26:10.684,TRACE,hailo_infer.cpp,176,infer,"infer done: model_index=0"
2026-05-12 15:26:10.686,TRACE,hailo_infer.cpp,143,infer,"infer start: model_index=0 input_size=157696 output_type=3 output_vstreams=1"
2026-05-12 15:26:10.882,TRACE,hailo_infer.cpp,164,infer,"all threads joined"
2026-05-12 15:26:10.882,INFO ,hailo_infer.cpp,174,infer,"temperature: ts0=58.0 C ts1=58.3 C"
2026-05-12 15:26:10.882,TRACE,hailo_infer.cpp,176,infer,"infer done: model_index=0"
2026-05-12 15:26:10.884,TRACE,hailo_infer.cpp,143,infer,"infer start: model_index=0 input_size=157696 output_type=3 output_vstreams=1"
2026-05-12 15:26:11.080,TRACE,hailo_infer.cpp,164,infer,"all threads joined"
