timestamp,level,file,line,func,message
2026-05-09 19:38:50.516,INFO ,classifier.cpp,64,main,"classifier started"
2026-05-09 19:38:50.516,DEBUG,classifier.cpp,70,main,"config: net=src/classification/hef/efficientnet_m.hef"
2026-05-09 19:38:50.516,DEBUG,classifier.cpp,71,main,"config: input=local_data/input_img"
2026-05-09 19:38:50.516,DEBUG,classifier.cpp,72,main,"config: output=local_data/output_img"
2026-05-09 19:38:50.516,INFO ,classifier.cpp,76,main,"loading model: src/classification/hef/efficientnet_m.hef"
2026-05-09 19:38:50.516,TRACE,hailo_infer.cpp,12,HailoInfer,"creating VDevice"
2026-05-09 19:38:50.529,TRACE,hailo_infer.cpp,16,HailoInfer,"VDevice created"
2026-05-09 19:38:50.529,TRACE,hailo_infer.cpp,18,HailoInfer,"loading HEF: src/classification/hef/efficientnet_m.hef"
2026-05-09 19:38:50.537,TRACE,hailo_infer.cpp,20,HailoInfer,"HEF loaded"
2026-05-09 19:38:50.568,TRACE,hailo_infer.cpp,28,HailoInfer,"network group configured"
2026-05-09 19:38:50.568,TRACE,hailo_infer.cpp,32,HailoInfer,"output vstream registered: efficientnet_m/softmax1"
2026-05-09 19:38:50.568,TRACE,hailo_infer.cpp,43,init_vstreams,"creating input vstream params (format_type=1)"
2026-05-09 19:38:50.568,TRACE,hailo_infer.cpp,55,init_vstreams,"input vstream: name=efficientnet_m/input_layer1 shape=[H:240 W:240 C:3] frame_size=172800"
2026-05-09 19:38:50.568,TRACE,hailo_infer.cpp,62,init_vstreams,"creating output vstream params (format_type=3)"
2026-05-09 19:38:50.569,TRACE,hailo_infer.cpp,74,init_vstreams,"output vstream: name=efficientnet_m/softmax1 shape=[H:1 W:1 C:1001] frame_size=4004"
2026-05-09 19:38:50.569,TRACE,hailo_infer.cpp,36,HailoInfer,"HailoInfer init done"
2026-05-09 19:38:50.569,TRACE,hailo_infer.cpp,83,get_input_info,"get_input_info: name=efficientnet_m/input_layer1 shape=[H:240 W:240 C:3]"
2026-05-09 19:38:50.569,INFO ,classifier.cpp,81,main,"model ready: input=[H:240 W:240]"
2026-05-09 19:38:50.569,TRACE,toolbox.cpp,41,is_image_file,"is_image_file: local_data/input_img/bus.jpg -> yes"
2026-05-09 19:38:50.569,DEBUG,classifier.cpp,91,main,"processing: bus.jpg"
2026-05-09 19:38:50.586,TRACE,classifier.cpp,98,main,"image loaded: [H:853 W:1280 C:3]"
2026-05-09 19:38:50.586,TRACE,toolbox.cpp,98,preprocess_image,"preprocess_image: src=[H:853 W:1280 C:3] target=[H:240 W:240] norm=0"
