timestamp,level,file,line,func,message
2026-05-11 20:46:18.613,INFO ,clip_example.cpp,162,main,"zero_shot_classification started"
2026-05-11 20:46:18.613,INFO ,clip_example.cpp,176,main,"loading models — text: src/zero_shot_classification/hef/clip_vit_b_16_text_encoder.hef | image: src/zero_shot_classification/hef/clip_vit_b_16_image_encoder.hef"
2026-05-11 20:46:18.613,TRACE,hailo_infer.cpp,9,HailoInfer,"creating VDevice"
2026-05-11 20:46:18.626,TRACE,hailo_infer.cpp,13,HailoInfer,"VDevice created"
2026-05-11 20:46:18.626,TRACE,hailo_infer.cpp,16,HailoInfer,"loading HEF: src/zero_shot_classification/hef/clip_vit_b_16_text_encoder.hef"
2026-05-11 20:46:18.880,TRACE,hailo_infer.cpp,28,HailoInfer,"output vstream registered: clip_vit_b_16_text_encoder/normalization25"
2026-05-11 20:46:18.880,TRACE,hailo_infer.cpp,48,init_vstreams,"creating input vstream params (format_type=3)"
2026-05-11 20:46:18.881,TRACE,hailo_infer.cpp,60,init_vstreams,"input vstream: name=clip_vit_b_16_text_encoder/input_layer1 shape=[H:1 W:77 C:512] frame_size=157696"
2026-05-11 20:46:18.881,TRACE,hailo_infer.cpp,66,init_vstreams,"creating output vstream params (format_type=3)"
2026-05-11 20:46:18.882,TRACE,hailo_infer.cpp,78,init_vstreams,"output vstream: name=clip_vit_b_16_text_encoder/normalization25 shape=[H:1 W:77 C:512] frame_size=157696"
2026-05-11 20:46:18.882,TRACE,hailo_infer.cpp,33,HailoInfer,"model loaded: src/zero_shot_classification/hef/clip_vit_b_16_text_encoder.hef"
2026-05-11 20:46:18.882,TRACE,hailo_infer.cpp,16,HailoInfer,"loading HEF: src/zero_shot_classification/hef/clip_vit_b_16_image_encoder.hef"
2026-05-11 20:46:19.109,TRACE,hailo_infer.cpp,28,HailoInfer,"output vstream registered: clip_vit_b_16_image_encoder/conv50"
2026-05-11 20:46:19.109,TRACE,hailo_infer.cpp,48,init_vstreams,"creating input vstream params (format_type=1)"
