timestamp,level,file,line,func,message
2026-05-12 15:17:59.924,INFO ,clip_example.cpp,162,main,"zero_shot_classification started"
2026-05-12 15:17:59.924,INFO ,clip_example.cpp,175,main,"loading models — text: src/zero_shot_classification/hef/clip_vit_b_16_text_encoder.hef | image: src/zero_shot_classification/hef/clip_vit_b_16_image_encoder.hef"
2026-05-12 15:17:59.925,TRACE,hailo_infer.cpp,9,HailoInfer,"creating VDevice"
2026-05-12 15:17:59.938,TRACE,hailo_infer.cpp,13,HailoInfer,"VDevice created"
2026-05-12 15:17:59.938,TRACE,hailo_infer.cpp,16,HailoInfer,"loading HEF: src/zero_shot_classification/hef/clip_vit_b_16_text_encoder.hef"
2026-05-12 15:18:00.127,TRACE,hailo_infer.cpp,28,HailoInfer,"output vstream registered: clip_vit_b_16_text_encoder/normalization25"
2026-05-12 15:18:00.127,TRACE,hailo_infer.cpp,49,init_vstreams,"creating input vstream params (format_type=3)"
2026-05-12 15:18:00.128,TRACE,hailo_infer.cpp,61,init_vstreams,"input vstream: name=clip_vit_b_16_text_encoder/input_layer1 shape=[H:1 W:77 C:512] frame_size=157696"
2026-05-12 15:18:00.128,TRACE,hailo_infer.cpp,67,init_vstreams,"creating output vstream params (format_type=3)"
2026-05-12 15:18:00.129,TRACE,hailo_infer.cpp,79,init_vstreams,"output vstream: name=clip_vit_b_16_text_encoder/normalization25 shape=[H:1 W:77 C:512] frame_size=157696"
2026-05-12 15:18:00.129,TRACE,hailo_infer.cpp,34,HailoInfer,"model loaded: src/zero_shot_classification/hef/clip_vit_b_16_text_encoder.hef"
2026-05-12 15:18:00.129,TRACE,hailo_infer.cpp,16,HailoInfer,"loading HEF: src/zero_shot_classification/hef/clip_vit_b_16_image_encoder.hef"
2026-05-12 15:18:00.315,TRACE,hailo_infer.cpp,28,HailoInfer,"output vstream registered: clip_vit_b_16_image_encoder/conv50"
2026-05-12 15:18:00.316,TRACE,hailo_infer.cpp,49,init_vstreams,"creating input vstream params (format_type=1)"
2026-05-12 15:18:00.316,TRACE,hailo_infer.cpp,61,init_vstreams,"input vstream: name=clip_vit_b_16_image_encoder/input_layer1 shape=[H:224 W:224 C:3] frame_size=150528"
2026-05-12 15:18:00.316,TRACE,hailo_infer.cpp,67,init_vstreams,"creating output vstream params (format_type=3)"
