timestamp,level,file,line,func,message
2026-05-09 15:04:14.790,INFO ,classifier.cpp,64,main,"classifier started"
2026-05-09 15:04:14.790,DEBUG,classifier.cpp,70,main,"config: net=src/classification/hef/efficientnet_m.hef input=local_data/input_img output=local_data/output_img"
2026-05-09 15:04:14.790,INFO ,classifier.cpp,74,main,"loading model: src/classification/hef/efficientnet_m.hef"
2026-05-09 15:04:14.790,TRACE,hailo_infer.cpp,11,HailoInfer,"creating VDevice"
2026-05-09 15:04:14.802,TRACE,hailo_infer.cpp,13,HailoInfer,"VDevice created"
2026-05-09 15:04:14.802,TRACE,hailo_infer.cpp,15,HailoInfer,"loading HEF: src/classification/hef/efficientnet_m.hef"
2026-05-09 15:04:14.810,TRACE,hailo_infer.cpp,17,HailoInfer,"HEF loaded"
2026-05-09 15:04:14.843,TRACE,hailo_infer.cpp,25,HailoInfer,"network group configured"
2026-05-09 15:04:14.843,TRACE,hailo_infer.cpp,29,HailoInfer,"output vstream registered: efficientnet_m/softmax1"
2026-05-09 15:04:14.843,TRACE,hailo_infer.cpp,40,init_vstreams,"creating input vstream params (format_type=1)"
2026-05-09 15:04:14.843,TRACE,hailo_infer.cpp,52,init_vstreams,"input vstream: name=efficientnet_m/input_layer1 shape=[H:240 W:240 C:3] frame_size=172800"
2026-05-09 15:04:14.844,TRACE,hailo_infer.cpp,59,init_vstreams,"creating output vstream params (format_type=3)"
2026-05-09 15:04:14.844,TRACE,hailo_infer.cpp,71,init_vstreams,"output vstream: name=efficientnet_m/softmax1 shape=[H:1 W:1 C:1001] frame_size=4004"
2026-05-09 15:04:14.844,TRACE,hailo_infer.cpp,33,HailoInfer,"HailoInfer init done"
2026-05-09 15:04:14.844,TRACE,hailo_infer.cpp,80,get_input_info,"get_input_info: name=efficientnet_m/input_layer1 shape=[H:240 W:240 C:3]"
2026-05-09 15:04:14.844,INFO ,classifier.cpp,79,main,"model ready: input=[H:240 W:240]"
2026-05-09 15:04:14.844,DEBUG,classifier.cpp,89,main,"processing: bus.jpg"
2026-05-09 15:04:14.861,TRACE,classifier.cpp,97,main,"image loaded: [H:853 W:1280 C:3]"
2026-05-09 15:04:14.866,TRACE,classifier.cpp,101,main,"image preprocessed: [H:240 W:240 C:3]"
2026-05-09 15:04:14.866,TRACE,hailo_infer.cpp,115,infer,"infer start: 1 output vstreams"
2026-05-09 15:04:14.866,TRACE,hailo_infer.cpp,128,infer,"spawning write thread"
2026-05-09 15:04:14.866,TRACE,hailo_infer.cpp,140,infer,"spawning 1 read threads"
2026-05-09 15:04:14.866,TRACE,hailo_infer.cpp,99,set_input_buffers,"writing input: mat=[H:240 W:240 C:3 type:16] frame_size=172800"
2026-05-09 15:04:14.867,TRACE,hailo_infer.cpp,106,set_input_buffers,"input write done: status=0"
2026-05-09 15:04:14.890,TRACE,hailo_infer.cpp,146,operator(),"read thread[0] done: status=0"
2026-05-09 15:04:14.891,TRACE,hailo_infer.cpp,156,infer,"all threads joined"
2026-05-09 15:04:14.891,TRACE,hailo_infer.cpp,175,infer,"result[0]: name=efficientnet_m/softmax1 buf_size=4004"
2026-05-09 15:04:14.891,TRACE,hailo_infer.cpp,178,infer,"infer done: 1 results"
2026-05-09 15:04:14.891,DEBUG,classifier.cpp,108,main,"infer done: 24.50 ms"
2026-05-09 15:04:14.891,TRACE,classifier.cpp,115,main,"output: num_classes=1001"
2026-05-09 15:04:14.891,TRACE,classifier.cpp,46,classify_and_format,"classify: top_idx=706 conf=0.5569 threshold=0.30"
2026-05-09 15:04:14.891,TRACE,classifier.cpp,56,classify_and_format,"classify: result=patio, terrace (55.7%)"
2026-05-09 15:04:14.891,INFO ,classifier.cpp,118,main,"result: bus.jpg -> patio, terrace (55.7%)"
2026-05-09 15:04:14.915,TRACE,classifier.cpp,124,main,"saved: local_data/output_img/bus.jpg"
2026-05-09 15:04:14.916,DEBUG,classifier.cpp,89,main,"processing: dog.jpg"
2026-05-09 15:04:14.916,TRACE,classifier.cpp,97,main,"image loaded: [H:194 W:259 C:3]"
2026-05-09 15:04:14.917,TRACE,classifier.cpp,101,main,"image preprocessed: [H:240 W:240 C:3]"
2026-05-09 15:04:14.917,TRACE,hailo_infer.cpp,115,infer,"infer start: 1 output vstreams"
2026-05-09 15:04:14.917,TRACE,hailo_infer.cpp,128,infer,"spawning write thread"
2026-05-09 15:04:14.917,TRACE,hailo_infer.cpp,140,infer,"spawning 1 read threads"
2026-05-09 15:04:14.917,TRACE,hailo_infer.cpp,99,set_input_buffers,"writing input: mat=[H:240 W:240 C:3 type:16] frame_size=172800"
2026-05-09 15:04:14.917,TRACE,hailo_infer.cpp,106,set_input_buffers,"input write done: status=0"
2026-05-09 15:04:14.923,TRACE,hailo_infer.cpp,146,operator(),"read thread[0] done: status=0"
2026-05-09 15:04:14.923,TRACE,hailo_infer.cpp,156,infer,"all threads joined"
2026-05-09 15:04:14.923,TRACE,hailo_infer.cpp,175,infer,"result[0]: name=efficientnet_m/softmax1 buf_size=4004"
2026-05-09 15:04:14.923,TRACE,hailo_infer.cpp,178,infer,"infer done: 1 results"
2026-05-09 15:04:14.923,DEBUG,classifier.cpp,108,main,"infer done: 5.97 ms"
2026-05-09 15:04:14.923,TRACE,classifier.cpp,115,main,"output: num_classes=1001"
2026-05-09 15:04:14.923,TRACE,classifier.cpp,46,classify_and_format,"classify: top_idx=160 conf=0.3059 threshold=0.30"
2026-05-09 15:04:14.923,TRACE,classifier.cpp,56,classify_and_format,"classify: result=Afghan hound, Afghan (30.6%)"
2026-05-09 15:04:14.923,INFO ,classifier.cpp,118,main,"result: dog.jpg -> Afghan hound, Afghan (30.6%)"
2026-05-09 15:04:14.925,TRACE,classifier.cpp,124,main,"saved: local_data/output_img/dog.jpg"
2026-05-09 15:04:14.925,DEBUG,classifier.cpp,89,main,"processing: images.jpg"
2026-05-09 15:04:14.925,TRACE,classifier.cpp,97,main,"image loaded: [H:168 W:300 C:3]"
2026-05-09 15:04:14.926,TRACE,classifier.cpp,101,main,"image preprocessed: [H:240 W:240 C:3]"
2026-05-09 15:04:14.926,TRACE,hailo_infer.cpp,115,infer,"infer start: 1 output vstreams"
2026-05-09 15:04:14.926,TRACE,hailo_infer.cpp,128,infer,"spawning write thread"
